investor_id,transaction_date,amfi_code,transaction_type,amount_inr
INV000616,2025-02-07,119092,SIP,516
INV004875,2025-02-07,119552,SIP,6067
INV004733,2025-02-07,119551,LUMPSUM,408208
INV000950,2025-02-07,102886,LUMPSUM,304008
INV001624,2025-02-07,101208,SIP,826
INV001573,2025-02-07,100025,SIP,26478
INV001170,2025-02-07,120507,SIP,14631
INV001262,2025-02-07,119093,SIP,10045
INV003916,2025-02-07,120507,SIP,1921
INV003646,2025-02-07,119092,SIP,2763
INV003982,2025-02-07,100016,LUMPSUM,303862
INV004830,2025-02-07,125498,LUMPSUM,516372
INV002712,2025-02-07,120506,SIP,14559
INV002832,2025-02-07,118633,SIP,421
INV001251,2025-02-07,120507,LUMPSUM,336463
INV004157,2025-02-07,148568,LUMPSUM,518618
INV003523,2025-02-07,118634,SIP,1653
INV001528,2025-02-07,119599,LUMPSUM,519676
INV003179,2025-02-07,120507,SIP,1104
INV002445,2025-02-07,120504,REDEMPTION,181207
INV000738,2025-02-07,119093,SIP,412
INV000737,2025-02-07,148569,SIP,11369
INV001222,2025-02-07,148567,SIP,45824
INV000736,2025-02-07,118635,REDEMPTION,412295
INV000457,2025-02-07,101206,LUMPSUM,171889
INV000166,2025-02-07,118635,SIP,547
INV004785,2025-02-07,120507,SIP,556
INV002066,2025-02-07,102887,LUMPSUM,440329
INV000660,2025-02-07,125497,LUMPSUM,141348
INV002516,2025-02-07,100025,SIP,24802
INV004308,2025-02-07,125497,SIP,803
INV003629,2025-02-07,102886,SIP,4678
INV001893,2025-02-07,119120,LUMPSUM,461059
INV001112,2025-02-07,100016,SIP,15152
INV001856,2025-02-07,120841,SIP,2407
INV002810,2025-02-07,119120,SIP,53726
INV001542,2025-02-07,149322,SIP,2783
INV001496,2025-02-07,119120,SIP,2881
INV002634,2025-02-07,120503,LUMPSUM,48593
INV004803,2025-02-07,100033,SIP,9869
INV000715,2025-02-07,118635,SIP,987
INV003378,2025-02-07,120844,LUMPSUM,400873
INV003682,2025-02-07,119093,SIP,811
INV004886,2025-02-07,102886,LUMPSUM,156543
INV003305,2025-02-07,102885,SIP,9000
INV004412,2025-02-07,101206,SIP,12947
INV001979,2025-02-08,120844,SIP,12471
INV000807,2025-02-08,119092,LUMPSUM,234099
INV001856,2025-02-08,101206,SIP,518
INV004077,2025-02-08,148568,SIP,2785
INV002588,2025-02-08,149324,SIP,905
INV002425,2025-02-08,120841,REDEMPTION,197736
INV001606,2025-02-08,149324,SIP,2477
INV003966,2025-02-08,102885,LUMPSUM,320139
INV002625,2025-02-08,120843,SIP,566
INV000132,2025-02-08,120844,LUMPSUM,223787
INV004089,2025-02-08,102886,SIP,2746
INV001608,2025-02-08,101208,SIP,2514
INV002643,2025-02-08,120842,SIP,9128
INV002458,2025-02-08,148568,SIP,2541
INV003851,2025-02-08,120842,SIP,10399
INV001472,2025-02-08,125497,SIP,2421
INV001374,2025-02-08,101206,SIP,10294
INV001431,2025-02-08,102885,LUMPSUM,314195
INV002753,2025-02-08,101206,REDEMPTION,225374
INV002687,2025-02-08,101208,LUMPSUM,184163
INV000321,2025-02-08,119599,SIP,25378
INV002042,2025-02-08,125497,REDEMPTION,221324
INV001538,2025-02-08,118633,SIP,7925
INV004903,2025-02-08,102886,SIP,2952
INV004867,2025-02-08,119552,SIP,10424
INV003604,2025-02-08,119094,LUMPSUM,90940
INV000680,2025-02-08,120506,SIP,2242
INV003067,2025-02-08,119120,SIP,27216
INV004692,2025-02-08,100016,REDEMPTION,392538
INV003782,2025-02-08,148568,REDEMPTION,201835
INV003160,2025-02-08,101208,LUMPSUM,222662
INV001101,2025-02-08,118636,SIP,2155
INV001232,2025-02-08,118634,SIP,3040
INV001920,2025-02-08,102887,SIP,2636
INV003057,2025-02-08,119092,LUMPSUM,229383
INV004071,2025-02-08,100025,LUMPSUM,230100
INV002442,2025-02-08,120507,SIP,2556
INV002136,2025-02-08,120505,LUMPSUM,302941
INV002427,2025-02-08,119094,REDEMPTION,438338
INV001065,2025-02-08,118636,SIP,14130
INV004772,2025-02-08,120844,REDEMPTION,223018
INV000926,2025-02-08,101206,SIP,834
INV002824,2025-02-08,119093,SIP,3380
INV000926,2025-02-08,120841,LUMPSUM,351515
INV003778,2025-02-08,120844,SIP,8437
INV002973,2025-02-08,101208,SIP,1001
INV003660,2025-02-08,120843,LUMPSUM,139014
INV001725,2025-02-08,148569,LUMPSUM,204720
INV004558,2025-02-08,125497,REDEMPTION,507607
INV004780,2025-02-08,120842,LUMPSUM,157731
INV002363,2025-02-08,119551,LUMPSUM,137392
INV004957,2025-02-08,119094,LUMPSUM,50620
INV000266,2025-02-08,119599,LUMPSUM,31572
INV001856,2025-02-08,118633,REDEMPTION,343732
INV001823,2025-02-09,119093,SIP,4760
INV003235,2025-02-09,125497,REDEMPTION,64101
INV003293,2025-02-09,119599,SIP,23595
INV004361,2025-02-09,119095,SIP,2085
INV001920,2025-02-09,100033,LUMPSUM,565159
INV002528,2025-02-09,149323,SIP,4398
INV000707,2025-02-09,120503,SIP,26178
INV004477,2025-02-09,102885,SIP,1143
INV003625,2025-02-09,118635,LUMPSUM,191954
INV003408,2025-02-09,119599,REDEMPTION,392145
INV002980,2025-02-09,119551,LUMPSUM,221081
INV001455,2025-02-09,120503,SIP,9226
INV000771,2025-02-09,148568,SIP,2287
INV000678,2025-02-09,119092,SIP,596
INV001255,2025-02-09,120505,REDEMPTION,338489
INV003611,2025-02-09,119598,SIP,7834
INV003579,2025-02-09,119095,REDEMPTION,258012
INV003398,2025-02-09,102885,SIP,550
INV002828,2025-02-09,101206,LUMPSUM,110137
INV004453,2025-02-09,120841,SIP,23303
INV002798,2025-02-09,119599,LUMPSUM,109522
INV003405,2025-02-09,101208,SIP,26357
INV002521,2025-02-09,120841,REDEMPTION,277623
INV001993,2025-02-09,149323,LUMPSUM,509574
INV004998,2025-02-09,102885,SIP,8707
INV001823,2025-02-09,119094,SIP,496
INV001198,2025-02-09,119093,REDEMPTION,29042
INV000048,2025-02-09,120841,SIP,2968
INV003366,2025-02-09,149323,SIP,876
INV004753,2025-02-09,148569,LUMPSUM,266634
INV004148,2025-02-09,120843,SIP,3040
INV004064,2025-02-09,120504,LUMPSUM,161955
INV000029,2025-02-09,148568,SIP,3267
INV001384,2025-02-09,119598,SIP,476
INV001163,2025-02-09,101207,SIP,3374
INV000221,2025-02-09,149323,SIP,506
INV000387,2025-02-09,119094,REDEMPTION,104515
INV003011,2025-02-09,149322,SIP,12833
INV004373,2025-02-09,120507,SIP,53163
INV002822,2025-02-09,119598,SIP,2693
INV003375,2025-02-09,118633,SIP,7266
INV001104,2025-02-09,149324,SIP,4047
INV002530,2025-02-09,120505,SIP,5707
INV004865,2025-02-09,101206,SIP,1070
INV004274,2025-02-09,102885,REDEMPTION,114902
INV004815,2025-02-09,120504,SIP,49048
INV001864,2025-02-09,120506,LUMPSUM,272966
INV004819,2025-02-09,119552,SIP,1009
INV001558,2025-02-09,119120,SIP,8113
INV001157,2025-02-09,149324,LUMPSUM,175276
INV004394,2025-02-09,102887,LUMPSUM,35351
INV000670,2025-02-10,100016,LUMPSUM,166372
INV004428,2025-02-10,118634,LUMPSUM,451102
INV002931,2025-02-10,102885,LUMPSUM,134885
INV002233,2025-02-10,120504,SIP,2600
INV002675,2025-02-10,149322,REDEMPTION,117466
INV002675,2025-02-10,120842,SIP,51088
INV001092,2025-02-10,119120,LUMPSUM,133665
INV003244,2025-02-10,119120,SIP,13232
INV000150,2025-02-10,101207,SIP,8567
INV004043,2025-02-10,118632,SIP,10436
INV003075,2025-02-10,148567,SIP,22065
INV003290,2025-02-10,148568,SIP,54546
INV000660,2025-02-10,118633,SIP,10254
INV002915,2025-02-10,149323,SIP,44040
INV003205,2025-02-10,118633,SIP,21109
INV001251,2025-02-10,148567,SIP,47709
INV004340,2025-02-10,119092,SIP,5413
INV004631,2025-02-10,120506,SIP,575
INV003708,2025-02-10,102887,REDEMPTION,196041
INV003049,2025-02-10,119120,LUMPSUM,401088
INV001113,2025-02-10,119095,SIP,3584
INV000563,2025-02-10,101207,SIP,6535
INV001273,2025-02-10,120507,SIP,8830
INV002586,2025-02-10,149323,SIP,9385
INV002213,2025-02-10,118633,SIP,4631
INV003809,2025-02-10,118634,REDEMPTION,446889
INV003398,2025-02-10,125497,SIP,28997
INV000033,2025-02-10,149324,SIP,4534
INV004704,2025-02-10,148567,REDEMPTION,123109
INV002232,2025-02-10,118634,SIP,25690
INV000034,2025-02-10,125497,SIP,936
INV001949,2025-02-10,120503,REDEMPTION,430304
INV001680,2025-02-10,118635,SIP,2599
INV001950,2025-02-10,119092,REDEMPTION,366513
INV004353,2025-02-10,125498,LUMPSUM,73534
INV000861,2025-02-10,120842,REDEMPTION,247827
INV004841,2025-02-10,120503,LUMPSUM,375604
INV000785,2025-02-10,148569,SIP,5083
INV004636,2025-02-10,102885,SIP,2827
INV001069,2025-02-10,120843,SIP,2162
INV000921,2025-02-10,118634,SIP,3325
INV003150,2025-02-10,125497,SIP,470
INV000830,2025-02-10,120507,SIP,578
INV002050,2025-02-10,101207,SIP,10238
INV000695,2025-02-10,119095,SIP,1767
INV001594,2025-02-10,101206,REDEMPTION,369985
INV002883,2025-02-10,119552,LUMPSUM,53070
INV003552,2025-02-10,120844,SIP,2577
INV000010,2025-02-10,119120,SIP,2860
INV004240,2025-02-10,118635,SIP,461
INV003272,2025-02-10,120841,SIP,52131
INV001625,2025-02-10,102885,SIP,4875
INV003271,2025-02-10,119094,SIP,5778
INV004878,2025-02-10,100033,SIP,2870
INV002833,2025-02-10,120504,REDEMPTION,489386
INV004171,2025-02-10,100025,SIP,1043
INV004864,2025-02-10,120504,REDEMPTION,356428
INV004434,2025-02-10,102885,REDEMPTION,105527
INV004306,2025-02-10,119095,SIP,917
INV003740,2025-02-10,120503,SIP,46333
INV002149,2025-02-10,102885,SIP,1055
INV004745,2025-02-11,120843,REDEMPTION,36365
INV002668,2025-02-11,149324,SIP,2145
INV000066,2025-02-11,149323,REDEMPTION,363947
INV003798,2025-02-11,125498,LUMPSUM,244980
INV002624,2025-02-11,120504,REDEMPTION,159599
INV004756,2025-02-11,125498,SIP,3123
INV000980,2025-02-11,120506,REDEMPTION,403363
INV000220,2025-02-11,101208,SIP,6538
INV004974,2025-02-11,120507,SIP,3366
INV002339,2025-02-11,101208,LUMPSUM,342508
INV003268,2025-02-11,120507,REDEMPTION,31924
INV000279,2025-02-11,118633,SIP,9854
INV002348,2025-02-11,120507,LUMPSUM,464688
INV001859,2025-02-11,118632,SIP,504
INV004599,2025-02-11,118634,SIP,7709
INV000762,2025-02-11,100016,REDEMPTION,66075
INV001910,2025-02-11,125498,SIP,20518
INV000980,2025-02-11,120841,SIP,7628
INV002761,2025-02-11,120504,SIP,1133
INV000750,2025-02-11,119551,REDEMPTION,317892
INV003894,2025-02-11,120504,SIP,2050
INV003205,2025-02-11,119599,LUMPSUM,364147
INV000320,2025-02-11,125497,LUMPSUM,254281
INV000245,2025-02-11,118633,REDEMPTION,445311
INV004982,2025-02-11,120503,SIP,8523
INV003641,2025-02-11,125497,SIP,4633
INV004672,2025-02-11,120842,LUMPSUM,131072
INV004534,2025-02-11,125497,LUMPSUM,67275
INV001921,2025-02-11,118633,SIP,13849
INV001532,2025-02-11,148568,SIP,3084
INV003124,2025-02-11,102885,LUMPSUM,392426
INV002292,2025-02-11,119552,SIP,10972
INV002508,2025-02-11,118635,SIP,11487
INV000755,2025-02-11,119599,SIP,47823
INV003514,2025-02-11,119094,REDEMPTION,26450
INV004794,2025-02-11,148568,LUMPSUM,396372
INV000033,2025-02-11,120841,SIP,2587
INV004128,2025-02-11,100025,LUMPSUM,233006
INV001797,2025-02-11,118636,LUMPSUM,144249
INV003987,2025-02-11,120505,LUMPSUM,120559
INV004297,2025-02-11,119552,SIP,11764
INV004753,2025-02-11,100025,SIP,1021
INV003061,2025-02-11,119552,SIP,2020
INV003288,2025-02-11,149323,LUMPSUM,401284
INV004297,2025-02-11,119094,SIP,4427
INV003125,2025-02-11,149324,LUMPSUM,51750
INV000776,2025-02-11,119598,SIP,10412
INV002736,2025-02-11,100033,LUMPSUM,555743
INV004887,2025-02-11,118634,LUMPSUM,49286
INV000429,2025-02-11,120844,SIP,42339
INV002744,2025-02-11,119093,SIP,15223
INV003530,2025-02-11,120506,SIP,12475
INV001962,2025-02-11,100016,REDEMPTION,401915
INV001994,2025-02-11,120506,REDEMPTION,155305
INV000261,2025-02-11,148569,SIP,1772
INV001837,2025-02-11,118632,SIP,813
INV002707,2025-02-11,100025,LUMPSUM,412171
INV002572,2025-02-11,102885,SIP,5275
INV002993,2025-02-11,120503,REDEMPTION,158131
INV003888,2025-02-11,101207,LUMPSUM,458238
INV000619,2025-02-11,119551,SIP,3215
INV001836,2025-02-11,120843,SIP,463
INV002248,2025-02-11,118633,SIP,29247
INV002547,2025-02-11,125497,SIP,8321
INV003577,2025-02-11,149322,SIP,16202
INV002317,2025-02-11,102885,LUMPSUM,104581
INV000436,2025-02-11,101207,SIP,1103
INV000008,2025-02-11,100025,SIP,2806
INV004655,2025-02-11,102887,SIP,12110
INV001986,2025-02-11,120507,SIP,21223
INV002483,2025-02-11,100033,REDEMPTION,31469
INV001474,2025-02-11,120504,SIP,28210
INV003620,2025-02-11,119092,SIP,2167
INV001048,2025-02-11,118632,SIP,15495
INV000410,2025-02-12,100025,LUMPSUM,285783
INV003699,2025-02-12,118633,SIP,9996
INV002599,2025-02-12,101207,LUMPSUM,233746
INV000540,2025-02-12,118633,LUMPSUM,421866
INV002545,2025-02-12,102885,SIP,5072
INV003036,2025-02-12,119551,SIP,1944
INV004598,2025-02-12,118636,LUMPSUM,203561
INV003154,2025-02-12,119095,LUMPSUM,443217
INV004688,2025-02-12,119598,SIP,6028
INV001834,2025-02-12,125497,LUMPSUM,224473
INV000996,2025-02-12,120841,LUMPSUM,142394
INV000330,2025-02-12,119551,LUMPSUM,268629
INV000728,2025-02-12,120841,SIP,21504
INV004286,2025-02-12,118636,REDEMPTION,482928
INV003862,2025-02-12,119095,SIP,23521
INV000345,2025-02-12,102886,SIP,4370
INV001140,2025-02-12,149322,SIP,2852
INV003736,2025-02-12,102885,SIP,2799
INV002344,2025-02-12,101208,REDEMPTION,361644
INV002551,2025-02-12,119551,REDEMPTION,74856
INV002617,2025-02-12,101207,SIP,1666
INV004472,2025-02-12,120504,LUMPSUM,61348
INV004934,2025-02-12,102887,REDEMPTION,222104
INV001163,2025-02-12,119120,SIP,5866
INV003037,2025-02-12,118634,SIP,2125
INV002114,2025-02-12,148569,REDEMPTION,401897
INV002633,2025-02-12,119598,LUMPSUM,309884
INV002834,2025-02-12,100025,SIP,22341
INV000515,2025-02-12,149323,LUMPSUM,318684
INV004908,2025-02-12,119095,SIP,2410
INV002327,2025-02-12,118636,SIP,2354
INV002591,2025-02-12,100033,SIP,557
INV001019,2025-02-12,118632,SIP,2812
INV000920,2025-02-12,120504,SIP,16087
INV002687,2025-02-12,119598,SIP,47436
INV000587,2025-02-12,100025,SIP,8643
INV000024,2025-02-12,120841,LUMPSUM,428072
INV001354,2025-02-12,125497,SIP,1873
INV002984,2025-02-12,120842,LUMPSUM,269304
INV004972,2025-02-12,120844,SIP,1893
INV002378,2025-02-12,118632,SIP,49009
INV000524,2025-02-12,119094,LUMPSUM,216696
INV002238,2025-02-12,125497,REDEMPTION,529693
INV002427,2025-02-12,118635,SIP,3335
INV003123,2025-02-12,149323,SIP,1658
INV002843,2025-02-12,119094,SIP,1785
INV001714,2025-02-12,119552,SIP,1071
INV002745,2025-02-12,102887,SIP,10662
INV002843,2025-02-12,100033,LUMPSUM,379434
INV004279,2025-02-12,102886,SIP,55521
INV004329,2025-02-12,148568,SIP,8219
INV000892,2025-02-12,120842,SIP,2881
INV003410,2025-02-12,101207,REDEMPTION,91505
INV001202,2025-02-12,100025,SIP,2232
INV000445,2025-02-12,119552,REDEMPTION,14883
INV004917,2025-02-12,118632,SIP,875
INV003314,2025-02-12,102885,SIP,8991
INV000467,2025-02-12,119552,SIP,2478
INV003659,2025-02-12,101206,SIP,2113
INV003414,2025-02-12,120844,SIP,22148
INV000366,2025-02-12,148569,SIP,6241
INV002674,2025-02-12,120504,SIP,47511
INV003702,2025-02-13,119093,SIP,23955
INV003484,2025-02-13,119095,SIP,27551
INV004999,2025-02-13,119598,LUMPSUM,224289
INV000157,2025-02-13,120841,LUMPSUM,132893
INV001511,2025-02-13,125497,LUMPSUM,73200
INV002459,2025-02-13,118633,SIP,426
INV002101,2025-02-13,120844,SIP,58375
INV001515,2025-02-13,102885,SIP,2170
INV000549,2025-02-13,119552,REDEMPTION,99503
INV000038,2025-02-13,120843,SIP,20442
INV000576,2025-02-13,102887,SIP,988
INV001820,2025-02-13,125498,LUMPSUM,94308
INV002274,2025-02-13,118633,SIP,1849
INV001502,2025-02-13,120841,SIP,2137
INV001862,2025-02-13,119551,REDEMPTION,138137
INV004853,2025-02-13,119599,LUMPSUM,176172
INV004853,2025-02-13,125498,SIP,7796
INV001009,2025-02-13,118632,REDEMPTION,401630
INV002648,2025-02-13,101207,SIP,5373
INV003360,2025-02-13,118633,LUMPSUM,90126
INV004161,2025-02-13,101208,SIP,43687
INV002692,2025-02-13,149323,REDEMPTION,281879
INV002927,2025-02-13,101207,SIP,6025
INV000598,2025-02-13,118633,SIP,17662
INV004483,2025-02-13,120504,SIP,951
INV002881,2025-02-13,118632,LUMPSUM,89866
INV001872,2025-02-13,101206,SIP,1062
INV002724,2025-02-13,120506,SIP,6309
INV000615,2025-02-13,119093,SIP,8709
INV003412,2025-02-13,119095,REDEMPTION,379415
INV000292,2025-02-13,118632,SIP,856
INV002396,2025-02-13,101208,SIP,6575
INV004826,2025-02-13,120505,LUMPSUM,22372
INV000189,2025-02-13,101206,REDEMPTION,241629
INV002215,2025-02-13,120503,SIP,5863
INV003385,2025-02-13,120505,LUMPSUM,182826
INV001937,2025-02-13,125497,SIP,2816
INV000962,2025-02-13,119094,REDEMPTION,40221
INV001757,2025-02-13,119599,LUMPSUM,58254
INV004668,2025-02-13,119120,LUMPSUM,466815
INV002902,2025-02-13,100025,SIP,1066
INV001069,2025-02-13,102886,SIP,419
INV004213,2025-02-13,102886,REDEMPTION,396754
INV003735,2025-02-13,100016,SIP,11339
INV004446,2025-02-13,102885,SIP,410
INV004517,2025-02-13,118633,REDEMPTION,499723
INV002849,2025-02-13,119095,SIP,1161
INV002924,2025-02-13,148567,SIP,3375
INV002437,2025-02-13,119094,SIP,45734
INV002311,2025-02-13,148568,SIP,6666
INV003166,2025-02-13,149323,SIP,29642
INV000970,2025-02-13,119551,SIP,51831
INV003209,2025-02-13,101206,LUMPSUM,301610
INV003745,2025-02-13,119094,SIP,4510
INV001166,2025-02-13,119599,SIP,4748
INV003535,2025-02-13,100025,SIP,2767
INV000076,2025-02-13,119551,REDEMPTION,60571
INV003430,2025-02-13,119095,SIP,2743
INV001974,2025-02-13,120506,SIP,1648
INV001203,2025-02-13,119093,SIP,809
INV001608,2025-02-13,101208,LUMPSUM,73108
INV000276,2025-02-13,125497,LUMPSUM,255398
INV001156,2025-02-13,120506,REDEMPTION,371131
INV000413,2025-02-13,100025,SIP,40745
INV001880,2025-02-13,120504,SIP,4027
INV001586,2025-02-14,119552,SIP,9103
INV001521,2025-02-14,148569,LUMPSUM,49964
INV003559,2025-02-14,119094,SIP,593
INV001476,2025-02-14,120504,SIP,2361
INV003737,2025-02-14,100033,LUMPSUM,426648
INV003651,2025-02-14,118635,REDEMPTION,251712
INV003291,2025-02-14,102887,LUMPSUM,439105
INV000608,2025-02-14,119598,SIP,2994
INV001969,2025-02-14,101207,SIP,2962
INV002411,2025-02-14,118636,REDEMPTION,403379
INV004681,2025-02-14,119095,LUMPSUM,293689
INV003795,2025-02-14,119093,SIP,22238
INV003910,2025-02-14,102887,LUMPSUM,205886
INV001295,2025-02-14,102887,SIP,2725
INV004908,2025-02-14,125498,SIP,5333
INV002791,2025-02-14,120507,SIP,1089
INV002888,2025-02-14,119552,LUMPSUM,412812
INV000499,2025-02-14,148567,SIP,27726
INV004555,2025-02-14,120504,LUMPSUM,147646
INV003648,2025-02-14,101208,LUMPSUM,65931
INV000403,2025-02-14,120506,REDEMPTION,124530
INV002431,2025-02-14,100016,REDEMPTION,144383
INV002071,2025-02-14,120507,SIP,5807
INV003463,2025-02-14,119092,SIP,8300
INV004320,2025-02-14,149323,SIP,40057
INV003105,2025-02-14,118633,LUMPSUM,55873
INV003240,2025-02-14,120506,SIP,6266
INV003380,2025-02-14,120841,SIP,2752
INV004640,2025-02-14,148568,SIP,404
INV003789,2025-02-14,119598,SIP,2716
INV000374,2025-02-14,120842,REDEMPTION,345825
INV004403,2025-02-14,149322,SIP,834
INV002985,2025-02-14,120843,REDEMPTION,259177
INV001556,2025-02-14,100016,SIP,2631
INV000177,2025-02-14,148569,SIP,5718
INV001525,2025-02-14,118636,LUMPSUM,177721
INV000046,2025-02-14,119599,SIP,17888
INV004587,2025-02-14,118634,REDEMPTION,308563
INV003015,2025-02-14,101206,LUMPSUM,12230
INV002079,2025-02-14,149323,SIP,2077
INV004798,2025-02-14,149324,REDEMPTION,61150
INV004264,2025-02-14,149324,SIP,2129
INV001557,2025-02-14,118636,SIP,6784
INV003070,2025-02-14,125497,LUMPSUM,168533
INV001914,2025-02-14,125497,LUMPSUM,166597
INV001064,2025-02-14,120842,LUMPSUM,460371
INV002437,2025-02-14,120506,SIP,3321
INV001070,2025-02-14,120843,LUMPSUM,42418
INV001420,2025-02-15,148567,SIP,481
INV004639,2025-02-15,120503,REDEMPTION,586280
INV000721,2025-02-15,118633,SIP,8822
INV004647,2025-02-15,118636,SIP,2216
INV003344,2025-02-15,119551,SIP,469
INV003336,2025-02-15,118633,SIP,470
INV004557,2025-02-15,125498,SIP,15774
INV004495,2025-02-15,120507,SIP,2335
INV002700,2025-02-15,148569,SIP,576
INV001897,2025-02-15,120503,SIP,2259
INV001215,2025-02-15,148569,SIP,25039
INV002503,2025-02-15,101208,LUMPSUM,101566
INV000366,2025-02-15,149322,SIP,54022
INV002260,2025-02-15,118635,SIP,2012
INV003637,2025-02-15,120843,SIP,1780
INV002265,2025-02-15,148569,REDEMPTION,17548
INV003670,2025-02-15,101208,REDEMPTION,306956
INV004891,2025-02-15,102885,SIP,5936
INV003304,2025-02-15,149322,SIP,4953
INV002496,2025-02-15,148567,REDEMPTION,434704
INV003971,2025-02-15,149324,SIP,2858
INV004481,2025-02-15,148568,LUMPSUM,15969
INV000756,2025-02-15,120844,SIP,41706
INV001551,2025-02-15,100016,SIP,2678
INV003721,2025-02-15,101207,SIP,2742
INV002190,2025-02-15,119599,LUMPSUM,373137
INV003139,2025-02-15,120504,SIP,8873
INV004616,2025-02-15,101208,SIP,53497
INV000562,2025-02-15,120842,SIP,12895
INV004273,2025-02-15,102885,LUMPSUM,70635
INV003936,2025-02-15,118634,LUMPSUM,277190
INV002620,2025-02-15,118636,SIP,5886
INV001961,2025-02-15,101208,REDEMPTION,83047
INV002779,2025-02-15,119095,SIP,961
INV004285,2025-02-15,119120,SIP,27597
INV002113,2025-02-15,100033,SIP,13026
INV002328,2025-02-15,119092,SIP,5981
INV002873,2025-02-15,101206,SIP,9507
INV001738,2025-02-15,120507,SIP,54228
INV002172,2025-02-15,148567,SIP,1070
INV000446,2025-02-15,119552,LUMPSUM,209607
INV001631,2025-02-15,148569,SIP,411
INV000522,2025-02-15,100016,LUMPSUM,251353
INV001699,2025-02-15,120841,SIP,53462
INV001645,2025-02-15,148568,SIP,6376
INV000872,2025-02-15,120507,SIP,5900
INV004172,2025-02-15,102887,LUMPSUM,74766
INV004166,2025-02-15,148567,SIP,463
INV003173,2025-02-15,102886,REDEMPTION,76209
INV004110,2025-02-15,148569,LUMPSUM,51318
INV003251,2025-02-15,149322,LUMPSUM,20772
INV001142,2025-02-15,100016,REDEMPTION,299841
INV003357,2025-02-15,100025,LUMPSUM,11911
INV001398,2025-02-15,120841,LUMPSUM,98125
INV001007,2025-02-15,120505,SIP,8137
INV000397,2025-02-15,120504,SIP,423
INV001104,2025-02-15,118636,LUMPSUM,338982
INV000102,2025-02-15,149324,SIP,2426
INV000296,2025-02-16,101206,REDEMPTION,348789
INV004089,2025-02-16,100016,LUMPSUM,216877
INV000776,2025-02-16,120503,LUMPSUM,409469
INV000024,2025-02-16,119095,SIP,3273
INV001445,2025-02-16,119093,SIP,1861
INV000526,2025-02-16,119095,SIP,3517
INV002137,2025-02-16,119093,LUMPSUM,298292
INV004356,2025-02-16,100025,REDEMPTION,320745
INV001627,2025-02-16,102886,SIP,553
INV003572,2025-02-16,120503,SIP,10342
INV003330,2025-02-16,149322,SIP,9387
INV003284,2025-02-16,148568,SIP,477
INV003404,2025-02-16,119095,SIP,2218
INV001017,2025-02-16,119092,SIP,2637
INV004734,2025-02-16,120504,REDEMPTION,164755
INV002774,2025-02-16,120507,SIP,559
INV000430,2025-02-16,119093,SIP,42386
